Website,Avg_Daily_Visitors,Avg_Daily_Pageviews,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Traffic_Rank
www.lbcgroup.tv,54517,174456,3,3,0,1,0,0,0.004202,0.004221,0.000287,0.000334,2.5785,19618
www.lebanondebate.com,32723,173436,1,78,218,2,0,0,0.002865,0.002378,0.000382,0.000294,5.539,32486
www.almanar.com.lb,49140,117938,0,28,386,2,0,8,0.00336,0.004032,0.000182,0.000228,1.92,9528
www.aub.edu.lb,N/A,N/A,0,0,3690,141,0,62,0.00191,0.002006,0.000143,0.000227,2.865,33710
www.saida.tv,255,510,0,0,1,0,0,0,0.000005,0.000058,0,0.000002,2.865,48872
www.olxliban.com,16097,144870,0,0,9,0,0,0,0.001337,0.001222,0.000296,0.000274,8.977,48866
www.zluckywinner.info,61213,61213,0,0,0,0,0,0,0.000554,0.008089,0.000012,0.000218,0.955,26358
www.newlebanon.info,1758,5101,0,25,11,0,0,0,0.000191,0.00021,0.000011,0.000012,2.865,51107
www.lebanon-lotto.com,1275,4081,0,19,798,0,0,0,NA,0.000105,NA,0.000008,NA,66020
www.annahar.com,49619,109162,1,82,118,13,0,12,0.003438,0.004403,0.00022,0.000226,2.292,18972
www.elnashra.com,23299,86208,10,27,670,42,0,65,0.001528,0.002015,0.000143,0.000172,3.3425,35720
www.google.co.ls,33451,173946,8,0,6,0,0,11,0.003056,0.002894,0.000267,0.000307,3.629,26535
www.google.co.za,6021127,38535216,659,2,2880,515,0,2740,0.46944,0.47712,0.069216,0.069658,5.5488,127
www.tfpdl.de,55091,550915,0,0,0,0,0,0,0.004298,0.003906,0.000754,0.000777,7.258,18736
www.standardlesothobank.co.ls,2125,4038,0,0,0,0,0,0,0.000189,0.000208,0.000007,0.00001,0.945,310810
www.fnb.co.za,405234,1333220,0,68,112000,107,0,0,0.02496,0.036096,0.002122,0.002813,3.168,2137
www.sowetanlive.co.za,90119,243321,6,1,593,40,0,77,0.008977,0.006599,0.000544,0.000424,2.5785,13644
www.thuto.nul.ls,N/A,N/A,0,2,1,0,0,0,NA,0.000001,NA,NA,NA,434522
www.o2tvseries.com,325027,2476714,1,4860,17,2,0,0,0.02496,0.025152,0.004445,0.004393,7.392,2847
www.soccerladuma.co.za,61921,222916,0,5,269000,31,0,0,0.00468,0.004966,0.000363,0.000407,2.9605,16998
www.goddingo.com,37224,137728,0,0,0,0,0,0,0.003343,0.002703,0.000296,0.000199,3.438,32672
www.soccer6.co.za,9035,31626,1,30,7,0,0,0,0.000926,0.000649,0.000086,0.000053,3.9155,85397
www.olx.co.za,172215,1369115,0,10,68600,22,10,0,0.01056,0.01392,0.001824,0.002621,6.816,4753
www.iec.org.ls,1262,5552,0,2,0,2,0,1,0.000038,0.000077,0.000002,0.000007,1.89,631553
www.linewize.net,2775,5552,0,0,5,0,0,0,0.000236,0.000227,0.00001,0.000011,1.89,256946
www.emansion.gov.lr,7067,21200,0,7,5,72,0,1,0.00051,0.00051,0.000034,0.000039,2.835,134508
www.tunesliberia.com,704,6057,115,0,2,0,0,0,0.000057,0.000082,0.000021,0.000014,9.45,464781
www.frontpageafricaonline.com,4644,11609,0,71,1,0,0,0,0.000473,0.000369,0.00002,0.000021,1.89,180100
www.uopeople.edu,32676,225467,0,1160,5090,835,0,5280,0.002006,0.002598,0.000277,0.000448,5.157,26696
www.liberiawaec.org,663,2523,0,0,0,0,0,0,0.000057,0.00008,0.000006,0.000008,3.78,442221
www.weevah2.top,3500057,3815063,0,0,0,0,0,0,0.3168,0.261408,0.008928,0.006625,1.056,464
www.google.com.ly,1212018,7332715,60,0,196,1,0,10,0.094368,0.09696,0.01536,0.014093,6.144,625
www.ltt.ly,96261,298412,2,53,23,3,0,0,0.007449,0.007669,0.000745,0.000628,3.82,9679
www.nid.gov.ly,65618,288719,0,25,8,0,0,0,0.010505,0.00636,0.000869,0.000704,3.5335,13884
www.moamalat.net,109035,261684,0,0,0,0,0,0,0.007449,0.004001,0.000487,0.000225,2.483,60037
www.alwasat.ly,43723,122425,0,11,3070,1,0,0,0.003534,0.003877,0.000239,0.000274,2.674,21997
www.nplf.ly,30745,33819,0,0,0,0,0,0,0.002646,0.002363,0.000063,0.000104,1.0395,98836
www.afrigatenews.net,34687,86718,0,4,344,0,0,0,0.003629,0.002855,0.000191,0.000164,2.0055,27603
www.libyaakhbar.com,27824,122425,0,0,1,0,0,0,0.00277,0.002006,0.000363,0.000197,5.157,38697
www.mbc.net,596412,2230581,46,12,912000,493,0,5,0.051168,0.04896,0.004867,0.004169,3.552,1276
www.searchprivate.org,1097776,1558842,0,0,0,0,0,0,0.079392,0.130656,0.002755,0.004149,1.4496,723
www.google.lt,965369,6168710,85,0,1890,27,0,1900,0.075072,0.076704,0.011424,0.012058,5.7216,807
www.delfi.lt,314115,1548588,87,69,2060,173,0,468,0.02208,0.025152,0.002362,0.002832,4.032,2717
www.cvbankas.lt,21517,120502,0,0,358,24,0,0,0.001344,0.001642,0.000192,0.000206,5.28,5930
www.15min.lt,173149,505598,0,0,862,127,0,34,0.01248,0.015456,0.000864,0.001142,2.688,4444
www.kasvyksta.lt,16498,37945,0,0,0,0,0,0,0.001344,0.001459,0.000075,0.000084,2.304,5571
www.skelbiu.lt,115123,1117854,0,0,459,0,0,0,0.008448,0.009494,0.002112,0.00239,9.408,6526
www.swedbank.lt,108111,917871,0,0,127,1,0,0,0.00624,0.008918,0.001306,0.001795,8.064,7683
www.lrytas.lt,136822,569182,785,0,1700,19,0,25,0.009408,0.010752,0.00096,0.001018,4.032,6550
www.autoplius.lt,88442,964020,0,0,141,2,0,3,0.007584,0.007421,0.002218,0.001786,12.48,8692
www.tamo.lt,77963,535612,563,3,6,0,0,0,0.006781,0.004909,0.001098,0.000696,6.2075,26922
www.tv3.lt,88904,311165,6,0,368,189,0,2,0.005826,0.007392,0.000458,0.000567,3.056,10834
www.gismeteo.lt,70787,230058,0,0,15,0,0,1,0.005635,0.005463,0.000468,0.000414,3.247,17892
www.linkomanija.net,86353,241790,0,18,53,1,0,35,0.008213,0.007315,0.000563,0.000499,2.5785,11850
www.filmai.in,74848,389211,1,5,2450,0,0,9,0.00659,0.006465,0.000955,0.000749,5.6345,10574
www.vz.lt,61213,244851,0,11,318,198,0,0,0.002579,0.004861,0.000153,0.000431,2.292,15736
www.autogidas.lt,53792,591723,0,0,522,0,0,0,0.004489,0.004116,0.001194,0.001098,9.55,13450
www.manodienynas.lt,38959,311675,0,0,25,1,0,0,0.00468,0.00275,0.00086,0.000518,7.831,19648
www.cvonline.lt,8780,53561,0,0,236,9,0,0,0.000707,0.000678,0.000105,0.000083,5.73,17051
www.seb.lt,60703,121405,0,0,51,1,0,0,0.00382,0.005367,0.000172,0.000255,1.8145,18137
www.pigu.lt,38885,237199,0,4,405,115,0,0,0.003438,0.003171,0.000497,0.000496,5.539,22805
www.alfa.lt,46318,115794,2040,0,160,33,0,4,0.003152,0.003744,0.00021,0.000226,2.483,19898
www.senukai.lt,33403,207103,0,0,25,0,0,0,0.002388,0.002588,0.000334,0.000353,5.8255,30185
www.vmi.lt,18534,166804,8,0,16,0,0,0,0.000716,0.002368,0.000143,0.000482,7.831,28595
www.draugas.lt,37407,179557,0,23,56,6,0,1,0.002865,0.003152,0.000363,0.000384,4.6795,18682
www.filmux.org,45256,176496,0,5,3,0,0,0,0.003725,0.003801,0.000258,0.000343,2.865,21456
www.aruodas.lt,29331,175986,0,0,61,0,0,0,0.002197,0.002244,0.000353,0.000367,6.2075,28320
www.google.lu,388748,3230497,15,0,75,5,0,24,0.02688,0.03072,0.005261,0.005482,7.296,2186
www.rtl.lu,32307,96920,1,1,208,11,0,2,0.001624,0.002579,0.000134,0.000171,2.865,31279
www.wort.lu,33521,117324,0,0,543,148,0,16,0.002197,0.002579,0.000134,0.000223,2.3875,29299
www.public.lu,41138,127526,0,0,0,0,0,0,0.001624,0.002865,0.000162,0.000223,3.82,25335
www.snet.lu,17469,127526,0,0,13,0,0,0,0.000955,0.001624,0.000229,0.000281,6.685,35947
www.lessentiel.lu,30606,107122,41,0,50,175,0,1,0.001719,0.002388,0.00006,0.000196,0.955,34102
www.uni.lu,26896,147930,0,1,16,90,0,0,0.002101,0.002197,0.000248,0.000237,5.0615,33189
www.bil.com,15384,96920,0,10,269,8,0,1,0.001815,0.001337,0.00022,0.000202,5.0615,52929
www.blogspot.lu,19330,36727,5,0,11700000,0,0,0,0.000955,0.001624,0.000041,0.000069,1.91,54384
www.education.lu,15003,76516,0,0,1,0,0,0,0.001624,0.000812,0.000115,0.000093,2.865,61773
www.post.lu,18619,37237,0,0,22,36,0,0,0.000955,0.001433,0.000038,0.000071,1.91,60662
www.umac.mo,28775,112223,0,0,0,3,0,0,0.002865,0.00277,0.000134,0.000329,1.91,26368
www.macaodaily.com,17056,272907,0,3,9,0,0,1,0.000669,0.001719,0.000372,0.000564,19.1,34975
www.bocmacau.com,23910,76516,0,0,0,0,0,0,0.001433,0.001433,0.000096,0.000117,2.865,55505
www.cyberctm.com,13764,86718,0,7,17,0,0,0,0.000955,0.001146,0.000071,0.000188,2.865,53905
www.google.com.tw,10933599,132296553,467,0,174000,92,0,44,0.86112,0.864,0.233952,0.23712,10.272,71
www.world.tmall.com,648756,1492140,10,3,1,0,0,0,5.4336,4.93152,0.26976,0.2784,2.1216,1314
www.kknews.cc,937563,1584482,1,0,18,2,0,0,0.07872,0.070752,0.003072,0.002822,1.536,1634
www.eyny.com,915673,11537489,0,61,425,1,0,1,0.11328,0.061632,0.039456,0.018422,13.44,887
www.epochtimes.com,548387,1974192,70,8,23600,19,0,5,0.03456,0.047712,0.003072,0.004531,3.36,617
www.thisav.com,604493,7435271,1,4020,226,5,0,7,0.06048,0.047904,0.016416,0.013632,10.56,1160
www.ck101.com,528427,2943342,1,231,464,1,0,0,0.048,0.042432,0.006202,0.005626,4.896,472
www.mobile01.com,1396403,3127941,0,1,5540,2,0,38,0.096,0.10368,0.005904,0.005453,2.208,794
www.ipetgroup.com,155944,265105,2,0,2,0,0,0,0.01056,0.011808,0.000413,0.000463,1.632,990
www.bnu.com.mo,9274,61213,0,0,0,0,0,0,0.000287,0.000611,0.000051,0.000112,6.685,94667
www.wechat.com,394444,512777,6,1290,516,54,0,59,0.03744,0.034656,0.001152,0.000998,1.248,3588
www.time.mk,49446,138449,2,4,32,5,0,8,0.003072,0.003878,0.000211,0.000271,2.688,4397
www.reklama5.mk,16377,262029,0,4,12,1,0,0,0.00144,0.001555,0.000491,0.000577,14.4,4405
www.kurir.mk,29582,76916,0,29,7,1,0,0,0.002208,0.001728,0.000144,0.000101,2.784,6076
www.grid.mk,15383,36920,0,445,17,0,0,0,0.001056,0.001094,0.00005,0.000057,1.92,6071
www.republika.mk,22391,67173,0,72,1,1,0,1,0.002208,0.001421,0.000163,0.000103,3.072,7333
www.motika.com.mk,23406,145116,68,94,265,0,0,35,0.001248,0.001709,0.000144,0.000245,4.32,6627
www.press24.mk,12606,30253,1,13,8,0,0,7,0.00096,0.00097,0.000055,0.000055,2.4,7218
www.femina.mk,14665,73327,3,0,19,0,0,88,0.001152,0.001104,0.000106,0.00011,3.84,7565
www.crnobelo.com,14667,63071,2,0,118,3,0,6,0.00096,0.001037,0.000076,0.000118,2.976,7826
www.sitel.com.mk,14529,34868,13,122,1,2,0,1,0.000902,0.001162,0.00005,0.000069,2.112,6887
www.reporter.mk,11188,24612,0,6,0,0,0,0,0.000797,0.001008,0.000038,0.000054,2.016,9114
www.pazar3.mk,12098,94369,0,5,450,1,0,0,0.001051,0.00106,0.000181,0.000186,7.258,10091
www.gol.mk,8380,23464,0,0,1,0,0,0,0.000955,0.000659,0.000096,0.000037,4.202,15226
www.sky.mk,8501,20404,13,16,6,0,0,0,0.000468,0.000344,0.000018,0.000017,1.6235,29510
www.puls24.mk,5667,10201,147,297,61,0,0,0,0.000497,0.000363,0.000025,0.000015,2.101,14586
www.a1on.mk,24809,54581,0,11,2,2,0,0,0.001337,0.001108,0.00006,0.00005,1.91,14340
www.mkd.mk,22954,45909,0,0,152,0,0,0,0.001337,0.001146,0.000054,0.000052,1.719,15039
www.tetovasot.com,5538,19384,1,1,0,0,0,0,0.000592,0.000325,0.000035,0.000032,2.483,12363
www.kajgana.com,14396,64783,0,110,54,43,0,91,0.00085,0.001222,0.000105,0.000149,4.6795,15076
www.off.net.mk,N/A,N/A,6,626,44,3,3,24,0.001051,0.001203,0.000087,0.00011,3.629,17741
www.vrabotuvanje.com.mk,4007,11222,0,59,1,141,0,1,0.000563,0.000344,0.000045,0.000023,3.3425,19467
www.infomax.mk,9230,19384,0,2,3,0,0,0,0.000697,0.000678,0.000034,0.000032,1.91,13982
www.faktor.mk,10470,19894,0,14,4,0,0,0,0.000955,0.000621,0.000049,0.000031,2.0055,17682
www.zase.mk,7248,13772,0,113,2,0,0,0,0.000334,0.000573,0.000016,0.000029,2.101,33381
www.panika.be,9139,43869,1,52,2,0,0,1,0.000802,0.000688,0.000124,0.000074,6.0165,19532
www.vesti.mk,8227,25505,0,7,2,0,0,0,0.000478,0.00063,0.000038,0.000057,2.865,19935
www.arena.mk,5781,8671,0,0,0,0,0,0,0.000573,0.000506,0.000021,0.000021,0.955,23482
www.exclusive.mk,2942,7651,0,0,5,0,0,0,0.000191,0.000525,0.000011,0.000027,2.865,19177
www.nmd.mk,4007,5611,0,79,0,1,0,0,0.000258,0.000306,0.000009,0.00001,0.955,20884
www.vecer.mk,9679,37747,0,9,51,11,0,1,0.000955,0.000888,0.000105,0.000074,4.393,14846
www.kafepauza.mk,5101,16323,1,26,414,5,0,4,0.000563,0.000392,0.00004,0.000029,3.056,22350
www.kariera.mk,1602,5611,371,2,1,0,0,0,0.00021,0.000143,0.000021,0.00001,4.2975,19551
www.sdk.mk,7651,10712,0,0,48,0,0,0,0.000649,0.000678,0.000018,0.000023,1.146,37041
www.start.mk,3315,6631,0,0,0,0,0,0,0.000382,0.000353,0.000015,0.000019,1.91,29863
www.srekja.mk,3212,17343,49,0,3,0,0,1,0.000191,0.000277,0.000012,0.000035,2.865,26936
www.makedonijadenes.com.mk,4421,6631,0,0,0,0,0,0,0.000449,0.000325,0.000013,0.000011,1.2415,26977
www.stipka.com.mk,2550,4591,0,40,8,2,0,100,0.000191,0.000172,0.000011,0.000009,1.91,35425
www.derbi.mk,5587,11732,0,7,1,0,0,0,0.000516,0.000401,0.000027,0.00002,2.1965,33530
www.daily.mk,4129,8671,0,10,8,0,0,99,0.000296,0.000334,0.000012,0.000019,1.8145,30868
www.navalica.com,2685,5101,0,0,2,0,0,0,0.000287,0.000191,0.000013,0.000011,1.91,41676
www.makfax.com.mk,7248,13772,73,901,9,41,0,13,0.00084,0.00063,0.000038,0.000032,1.719,42517
www.pelagonija.mk,3531,4591,0,0,1,0,0,0,0.000315,0.000267,0.000011,0.000009,1.337,49885
www.google.mg,229133,1271687,12,0,44,0,0,0,0.01824,0.01824,0.002381,0.002364,4.992,4074
www.moov.mg,20177,90799,4,1,29,123,0,0,0.001337,0.001662,0.000084,0.000168,2.3875,40872
www.gov.mg,23173,81106,0,6,4,0,0,0,0.002197,0.001576,0.000162,0.000129,3.247,52638
www.orange.mg,16948,52540,38,3,3,0,0,0,0.001624,0.001385,0.000143,0.0001,3.438,51771
www.midi-madagasikara.mg,16230,71415,2,18,24,5,0,1,0.000735,0.001337,0.000105,0.000161,5.539,49063
www.portaljob-madagascar.com,6574,49972,49,0,0,9,0,0,0.000378,0.00051,0.00005,0.000093,5.0085,94571
www.nyasatimes.com,30606,110182,1,2,43,14,0,13,0.002674,0.00277,0.000239,0.000234,3.82,28510
www.google.mw,24088,43359,7,0,11,2,0,5,0.001433,0.001929,0.000068,0.000076,1.8145,47098
www.myjobo.com,8313,14133,0,32,0,2,0,0,0.000614,0.000728,0.000018,0.000035,0.945,98294
www.skyband.mw,3453,26247,0,0,33,1,0,0,0.000302,0.000265,0.000062,0.000063,8.316,195459
www.malawi-music.com,5954,23219,0,93,13,18,0,0,0.000851,0.000454,0.000077,0.000041,3.78,127300
www.humancapitalmw.com,5047,15143,0,0,0,0,0,0,0.000284,0.000378,0.000037,0.000033,5.67,207930
www.malawi24.com,6309,12619,0,107,35,3,0,0,0.000378,0.000576,0.000016,0.000026,1.89,126398
www.google.com.my,1010068,3010002,285,154,439000,320,1,729,0.072096,0.080448,0.005194,0.005558,2.7168,914
www.lazada.com.my,768828,5850789,595,0,14900,103,0,1,0.059904,0.06096,0.012192,0.010714,8.592,990
www.maybank2u.com.my,641373,2045981,11,104,448,17,0,54,0.032352,0.048576,0.002582,0.003582,2.976,1552
www.thesukan.com,10955,24100,60,0,0,0,0,0,0.001056,0.00121,0.000063,0.000058,2.4,3160
www.mudah.my,227376,3456119,9,3,18000,141,0,85,0.01728,0.018816,0.006336,0.006746,14.4,2756
www.lowyat.net,118332,676865,1,1060,130,32,0,1,0.008352,0.009341,0.00143,0.001229,6.432,2891
www.goody25.com,39212,133322,0,0,1,0,0,0,0.002496,0.003053,0.000163,0.000237,2.784,2578
www.cimbclicks.com.my,275643,697377,4,2,438,1,0,0,0.01632,0.024768,0.001075,0.001507,2.496,3516
www.paultan.org,53182,186137,0,2180,104,156,0,253,0.003072,0.004147,0.000298,0.0003,3.648,3888
www.moretify.com,20905,27177,0,0,0,0,0,0,0.001056,0.001536,0.000032,0.000048,1.248,4173
www.moe.gov.my,N/A,N/A,0,2660,161,0,0,40,NA,NA,NA,NA,NA,3891
www.11street.my,148392,922999,1,0,1540,1,0,0,0.0144,0.012096,0.001805,0.001738,5.472,6507
www.pbebank.com,156791,407657,2,30,2,0,0,0,0.0096,0.013152,0.000597,0.00079,2.304,7228
www.hasil.gov.my,N/A,N/A,5,141,1,0,0,1,NA,NA,NA,NA,NA,6007
www.mynewshub.cc,19314,57944,0,51,448,0,0,0,0.001536,0.001469,0.00008,0.000113,2.016,7044
www.lelong.com.my,134254,738399,9,14,788,18,0,29,0.00912,0.010752,0.00121,0.00144,4.992,6531
www.i3investor.com,29874,206136,0,4,47,0,0,0,0.003168,0.002467,0.000603,0.000394,8.064,8340
www.sun.mv,4936,15303,0,84,22,9,0,1,0.000363,0.00042,0.000021,0.000032,2.483,14414
www.avas.mv,2732,7651,0,42,1,0,0,0,0.000306,0.00021,0.000014,0.000014,2.0055,19407
www.mihaaru.com,8584,35197,0,0,0,0,0,0,0.000602,0.000611,0.000062,0.000061,4.2975,22426
www.vfp.mv,900,1530,0,0,0,1,0,0,0.000096,0.000093,0.000008,0.000004,1.91,39441
www.google.mv,22772,153031,2,0,26,7,0,169,0.001815,0.001939,0.00028,0.000285,5.73,34585
www.ibay.com.mv,2066,16323,0,82,0,0,0,1,0.000191,0.000162,0.000034,0.000031,7.64,41465
www.vaguthu.mv,4416,17667,0,2,1,0,0,0,0.000435,0.00035,0.000049,0.000034,4.2525,168465
www.bankofmaldives.com.mv,2375,8076,0,3,3,1,0,0,0.000189,0.00018,0.000013,0.000014,3.024,284521
www.mnu.edu.mv,923,7571,0,8,2,0,0,0,0.000077,0.000076,0.00002,0.000015,10.395,506419
www.hirufm.lk,130199,466115,3,12,5560,0,0,0,0.01056,0.009494,0.00081,0.00081,3.264,2574
www.gossiplankanews.com,137701,538416,27,0,749,2,0,1,0.01248,0.01008,0.001267,0.000889,4.416,5039
www.hirunews.lk,66464,172806,0,0,9270,0,0,1,0.006144,0.005501,0.000384,0.000321,2.688,4327
www.raajje.mv,2226,7571,284,194,12,3,0,0,0.000189,0.000189,0.000015,0.000014,2.835,314354
www.dhiraagu.com.mv,971,2523,0,29,9,0,0,1,0.000051,0.000089,0.000003,0.000007,2.3625,552079
www.wuxiaworld.com,358944,5384162,0,1,20,0,0,1,0.02688,0.028896,0.008458,0.010042,13.44,986
www.givemesport.com,310871,447654,0,4,6150,3,0,4,0.024,0.028416,0.000749,0.000948,1.344,509
www.dailythanthi.com,97748,312794,511,4,8190,9,0,268,0.007296,0.008141,0.000682,0.000618,3.552,2305
www.google.ml,114620,448167,8,0,122,4,0,4,0.009216,0.009043,0.000912,0.000847,3.84,9327
www.malijet.com,44889,134667,10,376,1520,3,0,1,0.003725,0.003343,0.000277,0.000237,3.1515,11641
www.maliweb.net,24484,61213,186,286,1420,30,0,3,0.000955,0.002006,0.000038,0.000124,1.91,25207
www.orangemali.com,17854,21424,0,6,1,0,0,1,0.00191,0.00148,0.000047,0.000044,1.0505,70710
www.anpe-mali.org,9765,34177,1,0,0,1,0,0,0.000735,0.000735,0.000067,0.000067,3.9155,87045
www.malipages.com,11702,19894,2,27,22,2,0,1,0.000926,0.00086,0.000038,0.000035,1.719,91350
www.malibaara.com,6898,20695,0,0,1,0,0,0,0.000624,0.00051,0.000049,0.00004,3.213,132592
www.maliactu.net,10406,26015,30,863,3630,22,0,0,0.000936,0.000926,0.000055,0.000051,2.483,69535
www.fuckbook.xxx,175136,210163,0,0,0,0,0,0,0.012415,0.005444,0.000325,0.000167,0.955,41817
www.rhhm.net,2600,8581,1,190,632,0,0,0,0.000189,0.00034,0.000014,0.000021,2.835,154719
www.bamada-city.com,4086,17161,2,2,12,0,0,0,0.000378,0.000406,0.00003,0.000037,2.835,146924
www.timesofmalta.com,35894,118452,5,748,1140,368,0,185,0.002976,0.002947,0.00024,0.000231,3.168,3830
www.google.com.mt,113470,1076832,10,0,83,3,0,30,0.008928,0.008995,0.001766,0.001926,7.488,7788
www.tvm.com.mt,11394,41022,0,12,74,19,0,0,0.000586,0.000957,0.000067,0.000076,4.896,7986
www.netnews.com.mt,9436,18874,0,55,8,3,0,0,0.001337,0.000785,0.000063,0.00004,2.0055,13422
www.independent.com.mt,16284,42338,2,51,159,4,0,18,0.001528,0.001242,0.000064,0.000062,1.719,12715
www.maltatoday.com.mt,14194,32647,110,10,36,0,0,34,0.000783,0.000888,0.000034,0.000046,1.719,15440
www.maltapark.com,7419,81616,0,37,41,0,0,5,0.000649,0.000602,0.000124,0.000177,7.9265,11454
www.one.com.mt,9160,24733,0,23,7,4,0,0,0.000841,0.000595,0.000047,0.000035,2.3625,114198
www.inewsmalta.com,4026,7651,120,177,43,10,0,0,0.000439,0.000382,0.000017,0.000017,1.6235,19510
www.newsbook.com.mt,5384,9691,123,0,1,6,0,0,0.00042,0.000334,0.000014,0.000016,1.4325,25536
www.lovinmalta.com,12114,19384,0,0,0,0,0,0,0.001051,0.000955,0.000038,0.000037,1.528,32199
www.yellow.com.mt,3356,12752,46,0,62,0,0,0,0.000506,0.00022,0.000029,0.000018,2.865,59883
www.daphnecaruanagalizia.com,14283,64273,0,81,44,0,0,1,0.001146,0.001194,0.000162,0.000122,6.2075,77553
www.illum.com.mt,1187,2019,83,0,0,0,0,0,0.000095,0.000151,0.000004,0.000006,1.89,127992
www.um.edu.mt,N/A,N/A,0,0,31,16,0,71,0.001528,0.001528,0.000124,0.000106,3.629,50133
www.hsbc.com.mt,5919,65114,0,0,10,0,0,1,0.000416,0.000482,0.000132,0.000134,13.23,106543
www.bov.com,10201,23464,0,1,49,394,0,0,0.000544,0.000774,0.000027,0.00004,1.91,93752
www.ac-martinique.fr,10695,33157,0,0,0,0,0,1,0.000955,0.000802,0.000059,0.000053,2.5785,91676
www.franceantilles.fr,10652,36217,0,2,1,0,0,0,0.000669,0.000831,0.000089,0.000056,5.73,78396
www.index-education.net,320946,446116,0,0,2,0,0,0,0.0336,0.020928,0.001056,0.00069,1.344,4411
www.bfmtv.com,767765,1405009,2460,1040,94500,853,0,1,0.04128,0.068256,0.001728,0.00289,1.632,1535
www.mediapart.fr,209017,438937,0,0,86500,385,0,1190,0.01632,0.0192,0.000778,0.001123,1.824,5327
www.ca-martinique.fr,3882,5047,0,0,19,0,0,0,0.000378,0.000302,0.000009,0.000009,0.945,312323
www.rimnow.com,53329,117324,0,74,11,0,0,0,0.004584,0.003696,0.00022,0.000204,2.0055,25911
www.alakhbar.info,25505,71415,0,21,33,2,0,0,0.001337,0.002388,0.000061,0.000168,1.8145,36433
www.taqadoumi.net,27467,71415,0,0,0,0,0,0,0.001528,0.00191,0.000081,0.000112,2.1965,54790
www.essahraa.net,48942,362175,0,161,7,144,0,0,0.006208,0.002101,0.001242,0.000243,8.6905,22901
www.atlasinfo.info,23037,71415,0,3,4,0,0,0,0.00191,0.001337,0.000134,0.000088,3.82,61470
www.saharamedias.net,15535,34177,0,2,176,0,0,0,0.000907,0.001528,0.00005,0.000073,2.101,67955
www.zahraa.mr,9302,15813,0,0,21,0,0,0,0.000478,0.001528,0.000019,0.000071,1.528,70749
www.cridem.org,12096,42338,2,62,10,13,0,0,0.000802,0.000955,0.000069,0.000089,3.247,67513
www.atlanticmedia.info,17975,37747,0,9,14,0,0,0,0.000812,0.001051,0.000045,0.000053,2.292,71365
www.taqadoum.mr,16694,36727,0,5,9,0,0,0,0.00086,0.001719,0.000019,0.000117,0.955,72619
www.hihi2.com,80290,305102,11,2150,580,2,0,2,0.007584,0.00672,0.000806,0.000684,3.936,2241
www.bellewarmedia.com,18100,56111,872,383,2040,1,0,0,0.001624,0.001242,0.000143,0.000148,3.5335,52909
www.essaha.info,19189,40298,0,6,10,0,0,0,0.001051,0.001242,0.000052,0.00006,2.101,69048
www.mourassiloun.com,34007,142830,14,10,1,0,0,0,0.002101,0.001624,0.00021,0.00013,4.202,69418
www.ami.mr,6309,20190,0,0,0,0,0,0,0.000435,0.000529,0.000033,0.000043,3.213,102616
www.meyadin.net,14133,42400,0,0,3,0,0,0,0.000945,0.000605,0.000057,0.000044,1.89,159512
www.kiffainfo.net,4346,31295,0,1,65,0,0,0,0.000359,0.000454,0.000044,0.000073,5.1975,102383
www.elhawd.mr,6520,15647,0,0,0,0,0,0,0.000652,0.000491,0.000055,0.000026,3.1185,147288
www.voursa.com,4790,28267,0,5,4,0,0,0,0.00051,0.000378,0.00007,0.000056,5.7645,128092
www.essirage.net,4828,11105,0,22,2,0,0,0,0.000189,0.000643,0.000006,0.00003,1.89,118222
www.mauripress.info,12752,24228,0,78,4,3,0,0,0.000945,0.000728,0.000038,0.000033,1.89,137196
www.tawary.com,47981,153542,0,9,6,0,0,0,0.003438,0.002693,0.000239,0.000214,2.9605,53368
www.essabq.info,10431,31295,0,0,0,0,0,0,0.001607,0.000529,0.000123,0.000032,3.213,152258
www.nawafedh.com,11886,36847,0,5,0,0,0,0,0.00189,0.000614,0.000142,0.000032,3.024,153700
www.mushahide.com,4828,11105,0,2,0,0,0,0,0.000529,0.000444,0.000024,0.000026,1.89,125624
www.eljewahir.com,3470,11105,0,0,0,0,0,0,0.000189,0.00035,0.000022,0.000026,4.725,192300
www.google.ae,3131310,21449476,276,0,1050,214,0,171,0.24864,0.25008,0.040896,0.03984,6.1824,233
www.essevir.mr,13054,37857,3,2,1,0,0,0,0.000945,0.000539,0.000038,0.000035,1.89,144306
www.aqlame.com,21004,71415,0,0,3,0,0,0,0.001815,0.001528,0.000134,0.000117,3.1515,71235
www.al-maraabimedias.net,9085,18171,9,0,2,0,0,0,0.000189,0.000387,0.000012,0.000026,2.835,247427
www.elwatan.info,1633,5552,0,4,2,0,0,0,0.000189,0.000284,0.00001,0.000019,2.835,207877
www.rimtoday.net,12338,44419,0,4,2,0,0,0,0.000747,0.000945,0.000052,0.000086,2.9295,119894
www.taqadoumy.co,35613,128210,0,0,1,0,0,0,0.004347,0.001229,0.000369,0.000078,3.3075,125741
www.seneweb.com,95547,286642,0,378,1550,22,0,434,0.006816,0.007123,0.00049,0.000492,2.688,3796
